oui,isPrivate,companyName,companyAddress,countryCode,assignmentBlockSize,dateCreated,dateUpdated
CC:D3:1E:5,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-M,2016-08-25,2016-08-25
EC:C0:7A,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,TW,MA-L,2022-05-03,2022-05-03
6C:27:C8,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2025-03-05,2025-03-05
00:50:C2:D7:2,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CA,IAB,2011-02-21,2015-08-29
F8:DB:88,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2013-09-12,2015-10-25
2C:5B:E1,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2014-02-25,2018-10-09
70:B3:D5:AE:2,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,FI,MA-S,2014-11-04,2024-02-16
EC:CE:13,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2020-09-11,2020-09-11
7C:A6:2A,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2021-09-09,2024-03-26
E0:73:E7,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2023-01-31,2023-01-31
E8:14:99,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2024-01-05,2024-01-05
00:50:C2:42:6,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,IAB,2004-12-10,2015-08-29
00:50:C2:AA:D,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,IAB,2010-05-15,2015-08-29
5C:DE:34,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2020-11-10,2023-11-13
90:70:D3,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2023-03-21,2023-03-21
2C:9C:58,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2023-06-23,2023-06-23
00:14:57,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,NO,MA-L,2005-04-08,2023-03-09
B8:D0:6F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2010-11-24,2015-09-27
00:50:C2:F0:6,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,NL,IAB,2011-12-29,2015-08-29
94:CE:2C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,JP,MA-L,2013-03-10,2021-04-14
8C:A9:6F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,JP,MA-L,2019-02-14,2019-02-14
60:AB:D2,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2019-07-25,2019-07-25
A4:43:43,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2025-01-06,2025-01-06
04:A1:6F:4,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-M,2025-02-19,2025-02-19
00:30:5B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,JP,MA-L,2000-11-09,2015-09-27
D0:22:12:4,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,MA-M,2014-10-16,2016-02-05
8C:92:46,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2018-06-25,2018-06-25
50:97:07,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2020-12-09,2020-12-09
00:50:C2:4A:3,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,IAB,2005-06-09,2015-08-29
00:17:AC,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2006-04-08,2015-09-27
3C:C0:C6,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,MA-L,2010-11-24,2015-09-27
28:FE:65,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2019-07-01,2019-07-01
78:53:0D,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2019-12-19,2019-12-19
00:C0:AB,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,1980-01-01,2015-09-27
00:50:16,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CA,MA-L,2000-11-09,2016-10-30
00:1A:D6,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2006-12-30,2015-09-27
88:20:12,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CA,MA-L,2012-01-01,2015-09-27
00:AA:70,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2012-02-04,2017-08-11
98:90:96,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2014-07-13,2015-10-25
70:B3:D5:BF:9,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IT,MA-S,2018-04-05,2018-04-05
34:E9:FE,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2021-01-01,2021-01-01
00:13:D0,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,GB,MA-L,2005-02-25,2015-09-27
00:50:C2:75:0,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,GB,IAB,2007-05-14,2015-08-29
00:25:92,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2010-01-05,2015-09-27
64:31:7E,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,TW,MA-L,2010-07-26,2015-09-27
D0:31:10,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2011-06-05,2015-09-27
D0:43:1E,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2015-03-13,2015-10-25
FC:AA:B6,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2018-07-27,2018-07-27
70:B3:D5:AC:C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-S,2019-07-13,2019-07-13
00:0C:99,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2003-04-11,2015-09-27
00:25:28,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,JP,MA-L,2009-02-15,2015-09-27
70:AC:D7,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2018-12-13,2018-12-13
68:79:12:0,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-M,2020-09-23,2020-09-23
A4:2A:95,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,SG,MA-L,2021-11-23,2021-11-23
40:DA:5C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2024-01-17,2024-01-17
F8:2B:E6:9,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IL,MA-M,2025-03-14,2025-03-14
00:D0:00,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2000-11-09,2015-09-27
60:38:0E,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,JP,MA-L,2010-01-05,2020-10-10
24:77:03,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,MY,MA-L,2010-11-24,2015-09-27
78:52:62,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2012-04-08,2015-09-27
40:D8:55:07:6,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,ES,IAB,2013-04-03,2015-08-29
8C:1F:64:9C:E,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,GB,MA-S,2021-08-28,2024-06-27
F0:1A:A0,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2022-06-21,2024-03-26
38:F2:0D,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2025-04-07,2025-04-07
00:60:4F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,JP,MA-L,1980-01-01,2015-09-27
00:09:D7,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2002-06-05,2015-09-27
00:50:C2:2B:B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,IAB,2004-02-13,2015-08-29
00:17:50,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2006-04-08,2015-09-27
B4:ED:19,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2010-03-01,2015-09-27
D0:C1:B1,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2011-08-31,2015-09-27
50:B6:95,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2013-11-12,2015-09-27
AC:04:81,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2016-04-01,2016-04-01
00:80:BB,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,1980-01-01,2015-09-27
F8:69:71,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,JP,MA-L,2011-03-17,2015-09-27
C8:32:32,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2011-06-05,2015-09-27
6C:5C:B1,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2022-07-12,2023-11-15
0C:64:22,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2022-08-31,2022-08-31
B8:3C:20,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2024-09-12,2024-09-12
84:FE:40,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2024-12-11,2024-12-11
00:00:E7,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,1980-01-01,2015-09-27
00:E0:B2,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,1980-01-01,2015-09-27
00:90:EF,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2000-11-09,2015-09-27
00:05:CF,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2001-06-04,2015-09-27
00:18:A5,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,TW,MA-L,2006-06-13,2015-09-27
00:1F:2B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2007-12-31,2015-09-27
E0:91:53,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,TW,MA-L,2010-01-05,2015-09-27
68:A8:28,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2015-07-31,2015-10-12
00:80:4D,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,1980-01-01,2015-09-27
00:02:72,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,TW,MA-L,2000-11-09,2015-09-27
70:B3:D5:EE:F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IT,MA-S,2018-04-05,2018-04-05
54:0E:2D,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2020-02-19,2021-07-27
70:B3:D5:2F:B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IT,MA-S,2020-06-26,2020-06-26
70:B3:D5:D0:B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,NO,MA-S,2021-04-01,2021-04-01
DC:36:42,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2023-02-09,2023-02-09
8C:1F:64:E0:0,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IT,MA-S,2023-08-29,2023-08-29
DC:39:79,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2014-07-13,2018-06-25
70:1F:3C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2020-01-01,2020-01-01
C0:69:11,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2022-04-06,2022-04-06
40:D8:55:05:A,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,IAB,2013-04-03,2015-08-29
84:84:33,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CH,MA-L,2013-11-12,2015-09-27
08:C0:EB,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2020-01-09,2020-01-09
C0:CC:42,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2020-05-23,2020-05-23
2C:F1:BB,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2021-07-24,2021-07-24
C4:04:D8,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2022-05-24,2022-05-24
BC:96:E5,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,PH,MA-L,2023-05-24,2023-05-24
2C:B3:01,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2023-06-22,2023-06-22
00:14:F7,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2005-06-19,2015-09-27
04:FE:7F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2010-01-05,2015-09-27
00:50:C2:CB:3,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,IAB,2010-07-06,2015-08-29
90:0A:3A,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,MA-L,2011-11-26,2015-09-27
7C:7A:91,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,MY,MA-L,2013-01-09,2015-09-27
48:81:D4,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2022-12-14,2022-12-14
8C:C5:8C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2022-12-28,2022-12-28
80:C4:1B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2023-04-27,2023-04-27
00:50:C2:C2:B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,IAB,2010-05-15,2015-08-29
40:D8:55:17:5,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,IAB,2013-09-25,2015-08-29
B0:1F:81:3,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-M,2014-10-16,2016-02-05
70:B3:D5:AD:A,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,,MA-S,2015-08-12,2015-08-12
C8:77:8B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2016-04-11,2018-02-18
34:04:9E:B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-M,2016-10-03,2016-10-03
70:B3:D5:2B:D,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,MA-S,2017-08-14,2017-08-14
80:3A:F4,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2018-06-25,2018-06-25
9C:BD:9D,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,JP,MA-L,2013-12-13,2015-09-27
C0:78:78,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2018-07-09,2018-07-09
8C:E9:B4,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2021-04-13,2021-04-13
8C:1F:64:1C:B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,MA-S,2022-01-22,2022-01-22
54:07:7D,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2022-09-28,2022-09-28
8C:1F:64:08:3,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-S,2023-03-10,2023-03-10
3C:DD:57,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2024-08-08,2024-08-08
88:12:7D,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2025-07-10,2025-07-10
10:00:00,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,,MA-L,2001-10-24,2001-12-14
00:18:F3,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,TW,MA-L,2006-07-14,2015-09-27
00:50:C2:FA:6,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,IAB,2012-08-13,2015-08-29
08:BA:5F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2018-06-30,2018-06-30
0C:4F:9B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2021-08-06,2021-08-06
20:31:8D,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,MA-L,2022-07-23,2022-07-23
8C:1F:64:F3:3,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IT,MA-S,2023-06-27,2023-06-27
80:06:D9,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2024-07-01,2024-07-01
00:30:14,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2000-11-09,2015-09-27
00:50:C2:07:E,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,SE,IAB,2002-08-08,2015-08-29
5C:D4:1B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2012-07-16,2015-09-27
A8:5A:E0,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2019-10-30,2019-10-30
